"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","WORLDBANKINCOMEGROUP (CODE)","WORLDBANKINCOMEGROUP (DISPLAY)","WORLDBANKINCOMEGROUP (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","Display Value","Numeric","Low","High","Comments"
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2002","2002","","EUR","Europe","","WB_LMI","Lower-middle-income","","TKM","Turkmenistan","","3610","3610","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1993","1993","","EUR","Europe","","WB_LMI","Lower-middle-income","","TKM","Turkmenistan","","3660","3660","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2003","2003","","EUR","Europe","","WB_LMI","Lower-middle-income","","TKM","Turkmenistan","","3810","3810","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1995","1995","","EUR","Europe","","WB_LMI","Lower-middle-income","","UKR","Ukraine","","3140","3140","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2000","2000","","EUR","Europe","","WB_LMI","Lower-middle-income","","UKR","Ukraine","","3190","3190","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1994","1994","","EUR","Europe","","WB_LMI","Lower-middle-income","","UKR","Ukraine","","3510","3510","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2001","2001","","EUR","Europe","","WB_LMI","Lower-middle-income","","UKR","Ukraine","","3650","3650","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1989","1989","","EUR","Europe","","WB_LMI","Lower-middle-income","","UKR","Ukraine","","6140","6140","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2010","2010","","EUR","Europe","","WB_LMI","Lower-middle-income","","UKR","Ukraine","","6540","6540","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2007","2007","","EUR","Europe","","WB_LMI","Lower-middle-income","","UKR","Ukraine","","6820","6820","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2011","2011","","EUR","Europe","","WB_LMI","Lower-middle-income","","UKR","Ukraine","","6970","6970","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1991","1991","","EUR","Europe","","WB_HI","High-income","","GBR","United Kingdom","","16470","16470","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1992","1992","","EUR","Europe","","WB_HI","High-income","","GBR","United Kingdom","","17010","17010","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1993","1993","","EUR","Europe","","WB_HI","High-income","","GBR","United Kingdom","","17740","17740","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1994","1994","","EUR","Europe","","WB_HI","High-income","","GBR","United Kingdom","","19030","19030","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2010","2010","","EUR","Europe","","WB_HI","High-income","","GBR","United Kingdom","","36020","36020","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2011","2011","","EUR","Europe","","WB_HI","High-income","","GBR","United Kingdom","","36560","36560","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2007","2007","","EUR","Europe","","WB_HI","High-income","","GBR","United Kingdom","","36710","36710","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2012","2012","","EUR","Europe","","WB_HI","High-income","","GBR","United Kingdom","","37340","37340","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2003","2003","","EUR","Europe","","WB_LI","Low-income","","UZB","Uzbekistan","","1660","1660","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2004","2004","","EUR","Europe","","WB_LI","Low-income","","UZB","Uzbekistan","","1830","1830","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2005","2005","","EUR","Europe","","WB_LI","Low-income","","UZB","Uzbekistan","","2000","2000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2006","2006","","EUR","Europe","","WB_LI","Low-income","","UZB","Uzbekistan","","2170","2170","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2007","2007","","EUR","Europe","","WB_LI","Low-income","","UZB","Uzbekistan","","2520","2520","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1987","1987","","SEAR","South-East Asia","","WB_LI","Low-income","","BGD","Bangladesh","","480","480","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1988","1988","","SEAR","South-East Asia","","WB_LI","Low-income","","BGD","Bangladesh","","490","490","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1989","1989","","SEAR","South-East Asia","","WB_LI","Low-income","","BGD","Bangladesh","","510","510","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1990","1990","","SEAR","South-East Asia","","WB_LI","Low-income","","BGD","Bangladesh","","540","540","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2004","2004","","SEAR","South-East Asia","","WB_LI","Low-income","","BGD","Bangladesh","","1120","1120","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2005","2005","","SEAR","South-East Asia","","WB_LI","Low-income","","BGD","Bangladesh","","1200","1200","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2006","2006","","SEAR","South-East Asia","","WB_LI","Low-income","","BGD","Bangladesh","","1320","1320","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2007","2007","","SEAR","South-East Asia","","WB_LI","Low-income","","BGD","Bangladesh","","1440","1440","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1988","1988","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","BTN","Bhutan","","960","960","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1989","1989","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","BTN","Bhutan","","1100","1100","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1990","1990","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","BTN","Bhutan","","1230","1230","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1991","1991","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","BTN","Bhutan","","1230","1230","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2004","2004","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","BTN","Bhutan","","3200","3200","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2005","2005","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","BTN","Bhutan","","3480","3480","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2006","2006","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","BTN","Bhutan","","3780","3780","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2007","2007","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","BTN","Bhutan","","4440","4440","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1988","1988","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","IND","India","","760","760","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1989","1989","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","IND","India","","820","820","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1990","1990","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","IND","India","","870","870","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1991","1991","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","IND","India","","890","890","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2005","2005","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","IND","India","","2220","2220","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2006","2006","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","IND","India","","2460","2460","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2007","2007","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","IND","India","","2750","2750","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2008","2008","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","IND","India","","2870","2870","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1988","1988","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","IDN","Indonesia","","1160","1160","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1989","1989","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","IDN","Indonesia","","1300","1300","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1990","1990","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","IDN","Indonesia","","1440","1440","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1991","1991","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","IDN","Indonesia","","1440","1440","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1992","1992","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","IDN","Indonesia","","1570","1570","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2005","2005","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","IDN","Indonesia","","2990","2990","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2006","2006","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","IDN","Indonesia","","3220","3220","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2007","2007","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","IDN","Indonesia","","3480","3480","","",""
